"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","QGDP","TOT","PC_CHGPP","Q","1985-Q1",2.45057,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1985-Q2",2.02495,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.30856,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1985-Q4",1.328426,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1986-Q1",0.397646,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1986-Q2",-0.245689,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.585788,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.788721,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1987-Q1",-0.071726,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1987-Q2",2.095595,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1987-Q3",2.000278,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1987-Q4",2.574799,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1988-Q1",2.387213,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1988-Q2",-0.145997,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1988-Q3",2.230947,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.053824,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1989-Q1",2.69804,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1989-Q2",-1.305732,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1989-Q3",1.749678,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1989-Q4",3.098252,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q1",-0.475764,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q2",3.15397,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q3",1.676742,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q4",-0.18998,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q1",0.871317,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q2",1.186411,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.221379,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.702333,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.031101,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q2",0.350154,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.117665,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.637501,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q1",1.126858,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q2",-0.633146,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q3",-0.717862,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.630002,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.839939,
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q2",-0.467553,
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q3",1.13842,
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q4",-0.410191,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q1",1.12583,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q2",1.060266,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q3",1.166857,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.24454,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.89027,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.163684,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.041577,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.16286,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.282309,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q2",-0.655804,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.222377,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.037017,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-1.136177,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.399617,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.172448,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.784193,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q1",-1.290748,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.363984,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.561712,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.064376,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.869752,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.212048,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.075082,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.985301,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.509471,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.464943,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-1.024584,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.292405,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.141,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.763282,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.315756,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.268001,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.053555,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.64761,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.390465,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.10721,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.77606,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q2",-0.062473,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.631264,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q4",-0.208674,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.467147,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.682271,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.97347,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.166693,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.163945,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.273542,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q3",-0.177326,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.293874,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.720656,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.144692,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q3",-0.505838,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.461886,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.344747,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.455817,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.253438,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.423315,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-4.784474,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q2",2.083058,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.056482,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.393486,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.845603,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.324138,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.84166,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.805058,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-1.43432,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.656394,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q3",2.522411,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.155326,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.261945,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.804193,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.361413,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.258979,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.172415,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.823817,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.833481,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.038629,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.954344,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-1.875945,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.096432,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.484198,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.333726,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.153795,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-0.034894,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.411983,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.687675,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.037701,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.277579,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.18488,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.838925,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.482591,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.714858,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.298738,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.144972,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.537332,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.504725,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.379189,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.507461,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.444109,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.059244,
"AUT","QGDP","TOT","PC_CHGPP","A","1961",5.554,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1962",2.617117,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1963",4.154318,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1964",6.181948,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1965",3.437163,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1966",4.996132,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1967",2.382402,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1968",4.444143,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1969",5.851776,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1970",7.761315,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1971",5.112069,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1972",6.209405,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1973",4.886809,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1974",3.943591,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1975",-0.362596,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1976",4.576718,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1977",4.676807,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1978",-0.362357,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1979",5.45457,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1980",2.313919,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1981",-0.099385,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1982",1.907811,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1983",2.804445,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1984",0.331588,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1985",2.243365,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1986",2.340519,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1987",1.680468,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1988",3.166391,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1989",3.887072,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1990",4.345638,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1991",3.441636,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1992",2.093529,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1993",0.526807,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1994",2.402122,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1995",2.667984,"E"
"AUT","QGDP","TOT","PC_CHGPP","A","1996",2.466644,
"AUT","QGDP","TOT","PC_CHGPP","A","1997",2.093598,
"AUT","QGDP","TOT","PC_CHGPP","A","1998",3.581422,
"AUT","QGDP","TOT","PC_CHGPP","A","1999",3.556329,
"AUT","QGDP","TOT","PC_CHGPP","A","2000",3.375724,
"AUT","QGDP","TOT","PC_CHGPP","A","2001",1.267171,
"AUT","QGDP","TOT","PC_CHGPP","A","2002",1.651557,
"AUT","QGDP","TOT","PC_CHGPP","A","2003",0.941477,
"AUT","QGDP","TOT","PC_CHGPP","A","2004",2.735121,
"AUT","QGDP","TOT","PC_CHGPP","A","2005",2.244072,
"AUT","QGDP","TOT","PC_CHGPP","A","2006",3.45404,
"AUT","QGDP","TOT","PC_CHGPP","A","2007",3.727418,
"AUT","QGDP","TOT","PC_CHGPP","A","2008",1.460426,
"AUT","QGDP","TOT","PC_CHGPP","A","2009",-3.764581,
"AUT","QGDP","TOT","PC_CHGPP","A","2010",1.837096,
"AUT","QGDP","TOT","PC_CHGPP","A","2011",2.9228,
"AUT","QGDP","TOT","PC_CHGPP","A","2012",0.680444,
"AUT","QGDP","TOT","PC_CHGPP","A","2013",0.025503,
"AUT","QGDP","TOT","PC_CHGPP","A","2014",0.661273,
"AUT","QGDP","TOT","PC_CHGPP","A","2015",1.014504,
"AUT","QGDP","TOT","PC_CHGPP","A","2016",2.082608,
"AUT","QGDP","TOT","PC_CHGPP","A","2017",2.476444,
"AUT","QGDP","TOT","PC_CHGPP","A","2018",2.419764,
"CAN","QGDP","TOT","PC_CHGPY","Q","1962-Q1",9.287745,
"CAN","QGDP","TOT","PC_CHGPY","Q","1962-Q2",7.376065,
"CAN","QGDP","TOT","PC_CHGPY","Q","1962-Q3",6.230665,
"CAN","QGDP","TOT","PC_CHGPY","Q","1962-Q4",6.901831,
"CAN","QGDP","TOT","PC_CHGPY","Q","1963-Q1",4.774143,
"CAN","QGDP","TOT","PC_CHGPY","Q","1963-Q2",5.529764,
"CAN","QGDP","TOT","PC_CHGPY","Q","1963-Q3",4.968361,
"CAN","QGDP","TOT","PC_CHGPY","Q","1963-Q4",6.101275,
"CAN","QGDP","TOT","PC_CHGPY","Q","1964-Q1",8.077131,
"CAN","QGDP","TOT","PC_CHGPY","Q","1964-Q2",6.912015,
"CAN","QGDP","TOT","PC_CHGPY","Q","1964-Q3",7.192274,
"CAN","QGDP","TOT","PC_CHGPY","Q","1964-Q4",4.4913,
"CAN","QGDP","TOT","PC_CHGPY","Q","1965-Q1",5.171655,
"CAN","QGDP","TOT","PC_CHGPY","Q","1965-Q2",5.789338,
"CAN","QGDP","TOT","PC_CHGPY","Q","1965-Q3",6.124115,
"CAN","QGDP","TOT","PC_CHGPY","Q","1965-Q4",8.150395,
"CAN","QGDP","TOT","PC_CHGPY","Q","1966-Q1",6.856869,
"CAN","QGDP","TOT","PC_CHGPY","Q","1966-Q2",8.086724,
"CAN","QGDP","TOT","PC_CHGPY","Q","1966-Q3",6.608989,
"CAN","QGDP","TOT","PC_CHGPY","Q","1966-Q4",5.322709,
"CAN","QGDP","TOT","PC_CHGPY","Q","1967-Q1",3.117191,
"CAN","QGDP","TOT","PC_CHGPY","Q","1967-Q2",3.101253,
"CAN","QGDP","TOT","PC_CHGPY","Q","1967-Q3",3.494948,
"CAN","QGDP","TOT","PC_CHGPY","Q","1967-Q4",2.657878,
"CAN","QGDP","TOT","PC_CHGPY","Q","1968-Q1",3.737146,
"CAN","QGDP","TOT","PC_CHGPY","Q","1968-Q2",4.360392,
"CAN","QGDP","TOT","PC_CHGPY","Q","1968-Q3",5.410609,
"CAN","QGDP","TOT","PC_CHGPY","Q","1968-Q4",6.435476,
"CAN","QGDP","TOT","PC_CHGPY","Q","1969-Q1",6.94111,
"CAN","QGDP","TOT","PC_CHGPY","Q","1969-Q2",4.624843,
"CAN","QGDP","TOT","PC_CHGPY","Q","1969-Q3",4.321374,
"CAN","QGDP","TOT","PC_CHGPY","Q","1969-Q4",4.373346,
"CAN","QGDP","TOT","PC_CHGPY","Q","1970-Q1",3.691399,
"CAN","QGDP","TOT","PC_CHGPY","Q","1970-Q2",3.17868,
"CAN","QGDP","TOT","PC_CHGPY","Q","1970-Q3",3.136628,
"CAN","QGDP","TOT","PC_CHGPY","Q","1970-Q4",1.862522,
"CAN","QGDP","TOT","PC_CHGPY","Q","1971-Q1",0.627911,
"CAN","QGDP","TOT","PC_CHGPY","Q","1971-Q2",3.550956,
"CAN","QGDP","TOT","PC_CHGPY","Q","1971-Q3",5.342377,
"CAN","QGDP","TOT","PC_CHGPY","Q","1971-Q4",6.317615,
"CAN","QGDP","TOT","PC_CHGPY","Q","1972-Q1",6.557449,
"CAN","QGDP","TOT","PC_CHGPY","Q","1972-Q2",6.484376,
"CAN","QGDP","TOT","PC_CHGPY","Q","1972-Q3",3.892603,
"CAN","QGDP","TOT","PC_CHGPY","Q","1972-Q4",5.191092,
"CAN","QGDP","TOT","PC_CHGPY","Q","1973-Q1",8.316441,
"CAN","QGDP","TOT","PC_CHGPY","Q","1973-Q2",6.477855,
"CAN","QGDP","TOT","PC_CHGPY","Q","1973-Q3",6.566279,
"CAN","QGDP","TOT","PC_CHGPY","Q","1973-Q4",6.045194,
"CAN","QGDP","TOT","PC_CHGPY","Q","1974-Q1",4.11269,
"CAN","QGDP","TOT","PC_CHGPY","Q","1974-Q2",4.122661,
"CAN","QGDP","TOT","PC_CHGPY","Q","1974-Q3",3.655894,
"CAN","QGDP","TOT","PC_CHGPY","Q","1974-Q4",1.282311,
"CAN","QGDP","TOT","PC_CHGPY","Q","1975-Q1",-0.094838,
"CAN","QGDP","TOT","PC_CHGPY","Q","1975-Q2",0.1081,
"CAN","QGDP","TOT","PC_CHGPY","Q","1975-Q3",2.077805,
"CAN","QGDP","TOT","PC_CHGPY","Q","1975-Q4",3.749757,
"CAN","QGDP","TOT","PC_CHGPY","Q","1976-Q1",6.215023,
"CAN","QGDP","TOT","PC_CHGPY","Q","1976-Q2",7.121118,
"CAN","QGDP","TOT","PC_CHGPY","Q","1976-Q3",5.614778,
"CAN","QGDP","TOT","PC_CHGPY","Q","1976-Q4",4.612139,
"CAN","QGDP","TOT","PC_CHGPY","Q","1977-Q1",4.292546,
"CAN","QGDP","TOT","PC_CHGPY","Q","1977-Q2",2.632092,
"CAN","QGDP","TOT","PC_CHGPY","Q","1977-Q3",2.717565,
"CAN","QGDP","TOT","PC_CHGPY","Q","1977-Q4",4.127065,
"CAN","QGDP","TOT","PC_CHGPY","Q","1978-Q1",3.530375,
"CAN","QGDP","TOT","PC_CHGPY","Q","1978-Q2",3.683558,
"CAN","QGDP","TOT","PC_CHGPY","Q","1978-Q3",4.122424,
"CAN","QGDP","TOT","PC_CHGPY","Q","1978-Q4",3.400652,
"CAN","QGDP","TOT","PC_CHGPY","Q","1979-Q1",3.391525,
"CAN","QGDP","TOT","PC_CHGPY","Q","1979-Q2",4.070356,
"CAN","QGDP","TOT","PC_CHGPY","Q","1979-Q3",3.799728,
"CAN","QGDP","TOT","PC_CHGPY","Q","1979-Q4",3.582273,
"CAN","QGDP","TOT","PC_CHGPY","Q","1980-Q1",3.446917,
"CAN","QGDP","TOT","PC_CHGPY","Q","1980-Q2",2.039494,
"CAN","QGDP","TOT","PC_CHGPY","Q","1980-Q3",1.221901,
"CAN","QGDP","TOT","PC_CHGPY","Q","1980-Q4",1.940388,
"CAN","QGDP","TOT","PC_CHGPY","Q","1981-Q1",3.464698,
"CAN","QGDP","TOT","PC_CHGPY","Q","1981-Q2",4.666324,
"CAN","QGDP","TOT","PC_CHGPY","Q","1981-Q3",3.83894,
"CAN","QGDP","TOT","PC_CHGPY","Q","1981-Q4",1.95979,
"CAN","QGDP","TOT","PC_CHGPY","Q","1982-Q1",-1.41565,
"CAN","QGDP","TOT","PC_CHGPY","Q","1982-Q2",-3.644575,
"CAN","QGDP","TOT","PC_CHGPY","Q","1982-Q3",-3.618701,
"CAN","QGDP","TOT","PC_CHGPY","Q","1982-Q4",-4.070448,
"CAN","QGDP","TOT","PC_CHGPY","Q","1983-Q1",-1.303843,
"CAN","QGDP","TOT","PC_CHGPY","Q","1983-Q2",1.813095,
"CAN","QGDP","TOT","PC_CHGPY","Q","1983-Q3",3.865963,
"CAN","QGDP","TOT","PC_CHGPY","Q","1983-Q4",6.150766,
"CAN","QGDP","TOT","PC_CHGPY","Q","1984-Q1",6.200623,
"CAN","QGDP","TOT","PC_CHGPY","Q","1984-Q2",6.193331,
"CAN","QGDP","TOT","PC_CHGPY","Q","1984-Q3",5.458362,
"CAN","QGDP","TOT","PC_CHGPY","Q","1984-Q4",5.798219,
"CAN","QGDP","TOT","PC_CHGPY","Q","1985-Q1",5.590363,
"CAN","QGDP","TOT","PC_CHGPY","Q","1985-Q2",3.892272,
"CAN","QGDP","TOT","PC_CHGPY","Q","1985-Q3",4.769052,
"CAN","QGDP","TOT","PC_CHGPY","Q","1985-Q4",4.715533,
"CAN","QGDP","TOT","PC_CHGPY","Q","1986-Q1",3.117001,
"CAN","QGDP","TOT","PC_CHGPY","Q","1986-Q2",3.374907,
"CAN","QGDP","TOT","PC_CHGPY","Q","1986-Q3",2.209229,
"CAN","QGDP","TOT","PC_CHGPY","Q","1986-Q4",-0.062066,
"CAN","QGDP","TOT","PC_CHGPY","Q","1987-Q1",2.273683,
"CAN","QGDP","TOT","PC_CHGPY","Q","1987-Q2",3.009149,
"CAN","QGDP","TOT","PC_CHGPY","Q","1987-Q3",4.44474,
"CAN","QGDP","TOT","PC_CHGPY","Q","1987-Q4",6.565854,
"CAN","QGDP","TOT","PC_CHGPY","Q","1988-Q1",5.680747,
"CAN","QGDP","TOT","PC_CHGPY","Q","1988-Q2",5.256818,
"CAN","QGDP","TOT","PC_CHGPY","Q","1988-Q3",3.688133,
"CAN","QGDP","TOT","PC_CHGPY","Q","1988-Q4",3.080272,
"CAN","QGDP","TOT","PC_CHGPY","Q","1989-Q1",2.756962,
"CAN","QGDP","TOT","PC_CHGPY","Q","1989-Q2",2.245756,
"CAN","QGDP","TOT","PC_CHGPY","Q","1989-Q3",2.601869,
"CAN","QGDP","TOT","PC_CHGPY","Q","1989-Q4",1.673082,
"CAN","QGDP","TOT","PC_CHGPY","Q","1990-Q1",1.47374,
"CAN","QGDP","TOT","PC_CHGPY","Q","1990-Q2",0.668231,
"CAN","QGDP","TOT","PC_CHGPY","Q","1990-Q3",-0.401577,
"CAN","QGDP","TOT","PC_CHGPY","Q","1990-Q4",-1.077399,
"CAN","QGDP","TOT","PC_CHGPY","Q","1991-Q1",-3.397557,
"CAN","QGDP","TOT","PC_CHGPY","Q","1991-Q2",-2.545734,
"CAN","QGDP","TOT","PC_CHGPY","Q","1991-Q3",-1.717417,
"CAN","QGDP","TOT","PC_CHGPY","Q","1991-Q4",-0.651665,
"CAN","QGDP","TOT","PC_CHGPY","Q","1992-Q1",0.860168,
"CAN","QGDP","TOT","PC_CHGPY","Q","1992-Q2",0.515153,
"CAN","QGDP","TOT","PC_CHGPY","Q","1992-Q3",0.91966,
"CAN","QGDP","TOT","PC_CHGPY","Q","1992-Q4",1.305727,
"CAN","QGDP","TOT","PC_CHGPY","Q","1993-Q1",1.880311,
"CAN","QGDP","TOT","PC_CHGPY","Q","1993-Q2",2.682203,
"CAN","QGDP","TOT","PC_CHGPY","Q","1993-Q3",3.107306,
"CAN","QGDP","TOT","PC_CHGPY","Q","1993-Q4",2.966729,
"CAN","QGDP","TOT","PC_CHGPY","Q","1994-Q1",3.817749,
"CAN","QGDP","TOT","PC_CHGPY","Q","1994-Q2",4.386032,
"CAN","QGDP","TOT","PC_CHGPY","Q","1994-Q3",4.724754,
"CAN","QGDP","TOT","PC_CHGPY","Q","1994-Q4",5.034122,
"CAN","QGDP","TOT","PC_CHGPY","Q","1995-Q1",4.46984,
"CAN","QGDP","TOT","PC_CHGPY","Q","1995-Q2",3.004493,
"CAN","QGDP","TOT","PC_CHGPY","Q","1995-Q3",1.839224,
"CAN","QGDP","TOT","PC_CHGPY","Q","1995-Q4",1.514806,
"CAN","QGDP","TOT","PC_CHGPY","Q","1996-Q1",0.647475,
"CAN","QGDP","TOT","PC_CHGPY","Q","1996-Q2",1.310462,
"CAN","QGDP","TOT","PC_CHGPY","Q","1996-Q3",2.05896,
"CAN","QGDP","TOT","PC_CHGPY","Q","1996-Q4",2.453313,
"CAN","QGDP","TOT","PC_CHGPY","Q","1997-Q1",3.735065,
"CAN","QGDP","TOT","PC_CHGPY","Q","1997-Q2",4.179125,
"CAN","QGDP","TOT","PC_CHGPY","Q","1997-Q3",4.508115,
"CAN","QGDP","TOT","PC_CHGPY","Q","1997-Q4",4.683528,
"CAN","QGDP","TOT","PC_CHGPY","Q","1998-Q1",4.775396,
"CAN","QGDP","TOT","PC_CHGPY","Q","1998-Q2",3.660119,
"CAN","QGDP","TOT","PC_CHGPY","Q","1998-Q3",3.389556,
"CAN","QGDP","TOT","PC_CHGPY","Q","1998-Q4",3.785952,
"CAN","QGDP","TOT","PC_CHGPY","Q","1999-Q1",4.197191,
"CAN","QGDP","TOT","PC_CHGPY","Q","1999-Q2",5.017868,
"CAN","QGDP","TOT","PC_CHGPY","Q","1999-Q3",5.668483,
"CAN","QGDP","TOT","PC_CHGPY","Q","1999-Q4",5.741687,
"CAN","QGDP","TOT","PC_CHGPY","Q","2000-Q1",5.51763,
"CAN","QGDP","TOT","PC_CHGPY","Q","2000-Q2",5.883164,
"CAN","QGDP","TOT","PC_CHGPY","Q","2000-Q3",5.316958,
"CAN","QGDP","TOT","PC_CHGPY","Q","2000-Q4",4.032494,
"CAN","QGDP","TOT","PC_CHGPY","Q","2001-Q1",2.934044,
"CAN","QGDP","TOT","PC_CHGPY","Q","2001-Q2",2.000524,
"CAN","QGDP","TOT","PC_CHGPY","Q","2001-Q3",0.908196,
"CAN","QGDP","TOT","PC_CHGPY","Q","2001-Q4",1.341273,
"CAN","QGDP","TOT","PC_CHGPY","Q","2002-Q1",2.314619,
